"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"10","Satchmo Serenades","Louis Armstrong","us","1952","No","No","10","186","6452","201","73.591400146","21","68483","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=68483&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","A Second Album Of Bahamian Songs","Blind Blake (BS)","bs","1952","No","No","11","254","8820","137","70.735626221","19","45927","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=45927&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","Penthouse Serenade","Nat King Cole","us","1952","No","No","12","269","9378","127","73.279281616","27","22097","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22097&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","Singin' In The Rain (Recorded Directly From The Sound Track Of The M-G-M Technicolor Musical)","Various Artists","un","1952","No","No","13","300","10898","107","73.107521057","21","37657","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=37657&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","Dancers Of Bali","Anak Agung Gde Mandera / Gamelan Orchestra From The Village Of Pliatan, Bali, Indonesia","id","1952","No","No","14","360","13060","87","65.596534729","9","153665","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=153665&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","Blazing Ballads","Dinah Washington","us","1952","No","No","15","366","13248","85","70.057983398","13","49147","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=49147&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","Legend Of The Sun Virgin","Yma Sumac","pe","1952","No","No","16","377","13750","82","67.464668274","23","36276","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=36276&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"17","Harmony Encores","The Chordettes","us","1952","No","No","17","378","13766","82","70.287887573","12","49144","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=49144&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"18","Vol. 1","Charlie Parker","us","1952","No","No","18","411","15285","73","72.316696167","10","136363","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=136363&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"19","Wagner: Tristan Und Isolde","Wilhelm Furtwängler / Philharmonia Orchestra","uk","1952","No","No","19","418","15415","72","71.916679382","22","45229","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=45229&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"20","Stravinsky: Rite Of Spring","Igor Markevitch / Vienna Philharmonic","at","1952","No","No","20","426","15631","71","75.044464111","20","23698","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=23698&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"21","Country Classics","Hank Snow The Singing Ranger & The Rainbow Ranch Boys","ca","1952","No","No","21","437","15937","69","68.536247253","13","22909","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22909&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"22","Tennessee Waltz","Patti Page","us","1952","No","No","22","468","17308","62","68.697013855","12","49146","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=49146&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"23","South Of The Border","Charlie Parker","us","1952","No","No","23","481","17547","61","71.530914307","17","95603","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95603&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"24","Gerry Mulligan Quartet Volume 1","Gerry Mulligan","us","1952","No","No","24","498","18410","57","70.435920715","16","40213","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=40213&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"25","The Four Aces","The Four Aces","us","1952","No","No","25","509","18811","55","69.543884277","9","48286","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=48286&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"26","Wizard Of The Vibes","Milt Jackson","us","1952","No","No","26","539","19867","51","73.705154419","16","95600","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95600&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"27","Sonny Rollins Quartet","Sonny Rollins Quartet","us","1952","No","No","27","541","19907","51","72.68258667","11","95611","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95611&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"28","Harmonica & Vocal Solos","Sonny Terry","us","1952","No","No","28","544","19998","51","72.175483704","9","147713","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=147713&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"29","The Lady Is A Tramp","Anita O'Day","us","1952","No","No","29","570","21029","47","72.701797485","9","95607","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95607&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"30","Wynonie &quot;Mr Blues&quot; Harris","Wynonie Harris","us","1952","No","No","30","571","21032","47","74.518554688","8","125956","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=125956&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"31","Listen To Lefty","Lefty Frizzell","us","1952","No","No","31","588","21817","45","69.755592346","5","96665","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=96665&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"32","La Mauvaise Réputation","Georges Brassens","fr","1952","No","No","32","601","22445","43","71.424285889","12","126957","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=126957&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"33","Get On Board: Negro Folksongs By The Folkmasters","Sonny Terry / Brownie McGhee / Coyal McMahan","us","1952","No","No","33","622","23026","41","73.407440186","8","111136","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=111136&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"34","Anthology Of American Folk Music Volume One: Ballads","Various Artists","un","1952","Yes","No","34","627","23252","41","74.380996704","4","154703","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=154703&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"35","Interpreta Ernesto Nazareth","Carolina Cardoso De Menezes","br","1952","No","No","35","639","23590","40","71.958358765","6","142124","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=142124&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"36","Rockin' The Boogie","Amos Milburn","us","1952","No","No","36","645","23715","39","72.895858765","6","125958","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=125958&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"37","Singing The Traditional Songs Of Her Kentucky Mountain Family","Jean Ritchie","us","1952","No","No","37","659","24283","38","74.066696167","10","95648","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95648&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"38","Bye Bye Blues","Les Paul & Mary Ford","us","1952","No","No","38","669","24523","37","72.574104309","8","95604","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95604&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"39","Nights At The Turntable","Gerry Mulligan & Chet Baker","us","1952","No","No","39","680","24794","37","71.912307739","9","95672","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95672&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"40","Overture To Dawn Vol. 1","Erroll Garner","us","1952","No","No","40","694","25287","36","72.137298584","7","95651","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95651&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"41","Oscar Peterson Plays Duke Ellington","Oscar Peterson","ca","1952","No","No","41","695","25300","36","70.927574158","13","49145","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=49145&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"42","As You Desire Me","Jo Stafford","us","1952","No","No","42","720","25906","34","68.015197754","12","39498","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=39498&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"43","Ambiance Bechet","Sidney Bechet","us","1952","No","No","43","727","26098","34","70.9608078","7","95647","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95647&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"44","Haitian Piano","Fabre Duroseau","ht","1952","No","No","44","740","26478","33","68.60786438","7","49197","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=49197&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"45","Memorial Album","Fats Navarro","us","1952","No","No","45","753","26758","32","73.316696167","10","95666","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95666&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"46","Musique D'Afrique Du Nord","Orchestre Thouraya D'Alger","dz","1952","No","No","46","782","28076","30","70.487220764","3","140830","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140830&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"47","Johnnie Ray","Johnnie Ray","us","1952","No","No","47","793","28336","29","73.309562683","4","95609","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95609&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"48","Mahler: Das Lied Von Der Erde","Bruno Walter / Wiener Philharmoniker","at","1952","No","No","48","796","28461","29","74.088928223","5","130695","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=130695&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"49","Mahler: Symphony No. 9 In D Minor","Jascha Horenstein / Vienna Symphony Orchestra","at","1952","No","No","49","818","29091","28","71.256462097","3","190308","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=190308&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"50","A Ceremony Of Carols","Benjamin Britten","uk","1952","No","No","50","840","29790","27","72.794906616","3","170518","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=170518&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"51","New Faces New Sounds","Lou Donaldson","us","1952","No","No","51","854","30228","26","70.907440186","8","140635","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140635&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"52","Jazz At Storyville","The Stan Getz Quintette","us","1952","No","No","52","859","30367","26","68.901985168","7","140639","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140639&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"53","A Dead Beat Guitar And The Mississippi Blues","K.C. Douglas","us","1952","No","No","53","877","30819","25","70.095283508","4","111138","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=111138&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"54","Jazz At NBC","Johnny Smith Quintet Featuring Stan Getz","us","1952","No","No","54","879","30866","25","68.60786438","7","140636","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140636&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"55","Folk Music Of The Mediterranean","Various Artists","un","1952","No","No","55","914","31988","24","71.755592346","5","48188","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=48188&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"56","Sounds Of The Sea Vol. 1: Underwater Sounds Of Biological Origin","Naval Research Laboratory","us","1952","No","No","56","920","32460","23","70.527824402","2","160650","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=160650&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"57","More Cocktail Capers","The Art Van Damme Quintet","no","1952","No","No","57","926","32485","23","71.880996704","4","125499","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=125499&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"58","Norman Granz' Jam Session #1","Norman Granz","us","1952","No","No","58","929","32645","23","70.809562683","4","95646","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95646&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"59","Cowboy Ballads","Cisco Houston","us","1952","No","No","59","967","34099","22","74.333381653","3","87361","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=87361&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"60","The Modern Jazz Quartet","The Modern Jazz Quartet","us","1952","No","No","60","971","34212","21","74.543907166","9","95644","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95644&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"61","Plays Pretty","Oscar Peterson","ca","1952","No","No","61","973","34226","21","69.784355164","7","140423","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140423&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"62","Chante Ses Derniers Succès","Juliette Gréco","fr","1952","No","No","62","1071","37493","19","71.422264099","5","75161","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=75161&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"63","The New Sounds","Gerry Mulligan & Allen Eager","us","1952","No","No","63","1109","38812","18","70.907440186","8","95602","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95602&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"64","Brahms: Alto Rhapsody / Mahler: Kindertotenlieder","Fritz Reiner / RCA Victor Symphony Orchestra / Marian Anderson / Pierre Monteux","us","1952","No","No","64","1127","39443","17","72.794906616","3","108294","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=108294&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"65","After Hours","Erskine Hawkins And His Orchestra","us","1952","No","No","65","1178","41187","16","71.030357361","1","113969","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=113969&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"66","I'm In The Mood For Love","Eddie Fisher","us","1952","No","No","66","1181","41315","16","68.088928223","5","49143","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=49143&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"67","Singin' & Swingin'","Anita O'Day","us","1952","No","No","67","1288","44856","14","70.708374023","6","95653","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95653&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"68","Bartók: Rumanian Folk Dances","Fritz Reiner / Symphony Of The Air","us","1952","No","No","68","1291","44964","14","68.901985168","7","23697","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=23697&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"69","Jazz With Flip And Bird","Machito","cu","1952","No","No","69","1344","47066","12","69.088928223","5","140637","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140637&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"70","Mambo Jazz","Joe Holiday /  Sonny Stitt /  Kenny Graham  /  Sonny Rollins","un","1952","No","No","70","1422","49884","11","69.694496155","2","154386","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=154386&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"71","The Dave Brubeck Quartet","The Dave Brubeck Quartet","us","1952","No","No","71","1426","50058","11","72.238136292","4","137988","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=137988&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"72","Festival Of The Gnomes","Les Baxter","us","1952","No","No","72","1428","50110","11","70.102615356","3","134118","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=134118&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"73","Collates","Johnny Hodges","us","1952","No","No","73","1448","51283","10","71.422264099","5","95667","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95667&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"74","Music, Maestro, Please","Frankie Laine","us","1952","No","No","74","1479","52655","10","68.948768616","3","49506","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=49506&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"75","Mood Music","Charles Brown","us","1952","No","No","75","1480","52719","10","71.361160278","2","167557","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=167557&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"76","A Third Album Of Bahamian Songs","Blind Blake (BS)","bs","1952","No","No","76","1481","52754","10","72.410308838","3","143252","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=143252&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"77","Woody Herman","Woody Herman","us","1952","Yes","No","77","1500","53557","9","70.871841431","3","69224","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=69224&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"78","James Moody And His Modernists","James Moody And His Modernists With Chano Pozo","us","1952","No","No","78","1514","54085","9","71.484901428","1","159343","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=159343&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"79","Music For Lovers Only","Jackie Gleason","us","1952","No","No","79","1545","55047","9","68.179527283","3","148665","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=148665&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"80","Easy Does It!","Benny Goodman","us","1952","No","No","80","1563","56015","8","70.111160278","2","159407","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=159407&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"81","Piano Panorama","Barbara Carroll","us","1952","No","No","81","1565","56026","8","70.088928223","5","95668","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95668&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"82","Out Of The Back Room","Art Hodes' Back-Room Boys","us","1952","No","No","82","1578","56605","8","71.777824402","2","95612","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95612&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"83","Favorites","Ernest Tubb","us","1952","No","No","83","1589","57099","8","68.685218811","8","42552","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=42552&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"84","King Of The Clarinet","Buddy DeFranco","us","1952","No","No","84","1593","57227","8","71.361160278","2","159344","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=159344&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"85","With A Song In My Heart","Jane Froman","us","1952","No","No","85","1602","57736","8","70.111160278","2","148666","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=148666&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"86","Babes In Arms","The 1952 Studio Cast","us","1952","No","No","86","1616","58301","8","67.410301208","3","159529","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=159529&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"87","'El Pili' Flamenco","El Pili","es","1952","No","No","87","1645","59972","7","71.484901428","1","160653","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=160653&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"88","Dylan Thomas Reading A Child's Christmas In Wales And Five Poems","Dylan Thomas","uk","1952","No","No","88","1654","60154","7","68.179527283","3","133440","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=133440&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"89","Collates","Illinois Jacquet","us","1952","No","No","89","1675","61354","7","70.102615356","3","159337","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=159337&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"90","The Bix Beiderbecke Story / Volume 2 - Bix And Tram","Bix Beiderbecke","us","1952","Yes","No","90","1687","61772","7","71.030357361","1","163721","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=163721&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"91","Yesterdays","Eddie Calvert","uk","1952","No","No","91","1712","62932","6","71.641059875","3","143298","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=143298&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"92","The Bix Beiderbecke Story / Volume 3 - Whiteman Days","Bix Beiderbecke","us","1952","Yes","No","92","1722","63635","6","70.575813293","1","163722","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=163722&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"93","Harp Music: XVI Century Spanish; Modern French And Spanish","Nicanor Zabaleta","es","1952","No","No","93","1730","64170","6","71.030357361","1","144599","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=144599&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"94","Soft Lights, Sweet Trumpet","Harry James","us","1952","No","No","94","1767","66244","5","70.088928223","5","95674","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95674&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"95","Modern Sounds","Shorty Rogers And His Giants","us","1952","No","No","95","1803","68151","5","70.102615356","3","140640","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140640&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"96","Free Forms By Ralph Burns","Ralph Burns","us","1952","No","No","96","1845","71507","5","71.030357361","1","160655","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=160655&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"97","Lee Wiley Sings Irving Berlin","Lee Wiley","us","1952","No","No","97","1853","72009","5","70.422264099","5","95606","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95606&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"98","The Girl In The Bikini","Jean Yatove","fr","1952","No","No","98","1881","74911","4","70.944496155","2","160654","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=160654&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"99","Lou Adams Plays Bahamiana Calypso","Lou Adams & Blind Blake","bs","1952","No","No","99","1900","76162","4","72.393989563","1","143253","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=143253&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"100","Josh White Sings (Volume II)","Josh White","us","1952","Yes","No","100","1945","81079","4","73.948753357","3","87615","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=87615&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"101","Indian Music Of Mexico","Various Artists","un","1952","Yes","No","101","1974","83043","4","70.487220764","3","86802","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=86802&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"102","Furtwängler: Symphony Nr. 2","Wilhelm Furtwängler / Berliner Philharmoniker","de","1952","No","No","102","2012","85819","3","72.794906616","3","152044","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=152044&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"103","Nat 'King' Cole's 8 Top Pops","Nat King Cole","us","1952","No","No","103","2023","86598","3","69.333374023","3","174224","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=174224&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
