"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 1975"")","","","","","","","","","","","","","",""
"1","Wish You Were Here","Pink Floyd","uk","1975","No","No","1","2","8","54856","91.300773621","3872","358","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=358&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","Blood On The Tracks","Bob Dylan","us","1975","No","No","2","11","41","25351","87.135444641","2103","45","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=45&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Born To Run","Bruce Springsteen","us","1975","No","No","3","20","71","18351","83.368644714","1904","54","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=54&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","A Night At The Opera","Queen","uk","1975","No","No","4","25","97","14330","82.883262634","1847","223","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=223&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","Physical Graffiti","Led Zeppelin","uk","1975","No","No","5","26","102","14141","84.620155334","1971","145","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=145&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","Another Green World","Brian Eno","uk","1975","No","No","6","41","169","9748","83.299041748","987","1330","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1330&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Horses","Patti Smith","us","1975","No","No","7","48","193","8960","81.491729736","1149","195","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=195&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Tonight's The Night","Neil Young","ca","1975","No","No","8","123","527","3527","82.283111572","723","180","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=180&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","Fleetwood Mac (1975)","Fleetwood Mac","un","1975","No","No","9","160","703","2635","80.756698608","583","6872","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6872&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Mothership Connection","Parliament","us","1975","No","No","10","164","714","2575","80.560951233","417","194","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=194&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","Toys In The Attic","Aerosmith","us","1975","No","No","11","169","735","2502","77.493743896","618","1518","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1518&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","The Hissing Of Summer Lawns","Joni Mitchell","ca","1975","No","No","12","170","748","2442","80.122421265","374","134","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=134&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","The Köln Concert","Keith Jarrett","us","1975","No","Yes","13","190","886","2070","82.053192139","261","1745","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1745&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
