"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"26","Let There Be Rock","AC/DC","au","1977","No","No","26","230","1058","1725","77.484550476","409","3321","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3321&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"27","Going For The One","Yes","uk","1977","No","No","27","251","1188","1517","76.178077698","346","2835","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2835&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"28","Even In The Quietest Moments...","Supertramp","uk","1977","No","No","28","271","1323","1341","78.745620728","305","3187","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3187&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"29","Peter Gabriel","Peter Gabriel","uk","1977","No","No","29","273","1332","1338","77.882881165","346","2367","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2367&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"30","Leave Home","Ramones","us","1977","No","No","30","275","1358","1307","78.49508667","270","2405","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2405&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"31","I Robot","The Alan Parsons Project","uk","1977","No","No","31","291","1446","1212","79.252861023","222","5164","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5164&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"32","Damned, Damned, Damned","The Damned","uk","1977","No","No","32","294","1462","1202","78.891578674","214","2824","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2824&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"33","Saturday Night Fever","Various Artists","un","1977","No","No","33","303","1528","1150","75.910964966","359","245","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=245&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"34","Stranglers IV (Rattus Norvegicus)","The Stranglers","uk","1977","No","No","34","309","1556","1122","78.642166138","193","2222","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2222&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"35","Songs From The Wood","Jethro Tull","uk","1977","No","No","35","312","1570","1108","77.83808136","234","5207","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5207&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"36","The Grand Illusion","Styx","us","1977","No","No","36","333","1662","1038","77.120773315","169","1235","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1235&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"37","Running On Empty","Jackson Browne","us","1977","No","Yes","37","364","1866","913","76.379859924","202","6970","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6970&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"38","Slowhand","Eric Clapton","uk","1977","No","No","38","376","1938","874","78.126602173","321","1937","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1937&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"39","The Album","ABBA","se","1977","No","No","39","396","2038","822","73.348594666","177","1073","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1073&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"40","Pacific Ocean Blue","Dennis Wilson","us","1977","No","No","40","404","2079","802","77.662239075","186","2510","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2510&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"41","Point Of Know Return","Kansas","us","1977","No","No","41","434","2252","727","76.111297607","174","2870","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2870&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"42","New Boots And Panties!!","Ian Dury","uk","1977","No","No","42","437","2265","723","78.561538696","168","336","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=336&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"43","Heavy Weather","Weather Report","us","1977","No","No","43","450","2312","704","77.301376343","175","5414","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5414&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"44","Live At The Old Quarter, Houston, Texas","Townes Van Zandt","us","1977","No","Yes","44","456","2349","688","80.218009949","89","2257","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2257&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"45","Lights Out","UFO","uk","1977","No","No","45","462","2377","679","78.481018066","89","16950","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=16950&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"46","Seconds Out","Genesis","uk","1977","No","Yes","46","464","2389","675","76.795509338","182","5325","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5325&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"47","Funkentelechy Vs. The Placebo Syndrome","Parliament","us","1977","No","No","47","475","2492","640","78.149894714","113","10787","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=10787&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"48","Blank Generation","Richard Hell & The Voidoids","us","1977","No","No","48","485","2571","610","77.507904053","137","2656","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2656&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"49","Two Sevens Clash","Culture","jm","1977","No","No","49","498","2669","582","78.218902588","83","2821","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2821&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"50","Bad Reputation","Thin Lizzy","ie","1977","No","No","50","500","2673","581","77.507698059","141","3095","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3095&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"51","Sorrow Tears And Blood","Fela Kuti & Africa 70","ng","1977","No","No","51","501","2678","580","79.722595215","76","14281","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14281&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"52","Sin After Sin","Judas Priest","uk","1977","No","No","52","515","2772","559","75.456192017","138","16307","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=16307&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"53","(I'm) Stranded","The Saints","au","1977","No","No","53","525","2834","547","75.676147461","112","5459","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5459&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"54","Foreigner","Foreigner","un","1977","No","No","54","537","2905","531","74.494514465","147","12643","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=12643&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"55","In The City","The Jam","uk","1977","No","No","55","538","2915","528","75.409805298","192","2987","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2987&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"56","From Here To Eternity","Giorgio Moroder","it","1977","No","No","56","582","3143","484","77.064628601","87","19735","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=19735&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"57","Dark Magus","Miles Davis","us","1977","No","Yes","57","631","3548","415","79.020736694","45","20561","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=20561&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"58","Don Juan's Reckless Daughter","Joni Mitchell","ca","1977","No","No","58","634","3571","412","74.820617676","124","11095","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=11095&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"59","No More Heroes","The Stranglers","uk","1977","No","No","59","670","3834","378","76.316627502","103","7969","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7969&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"60","In Color","Cheap Trick","us","1977","No","No","60","701","3991","359","74.761528015","134","9768","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=9768&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"61","New Age Of Earth","Ashra","de","1977","No","No","61","703","4011","357","77.554405212","58","4726","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4726&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"62","Dialoghi Del Presente","Luciano Cilio","it","1977","No","No","62","712","4062","353","79.921302795","39","39136","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=39136&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"63","Death Of A Ladies' Man","Leonard Cohen","ca","1977","No","No","63","754","4325","328","73.01612854","125","7024","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7024&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"64","Brel [Les Marquises]","Jacques Brel","be","1977","No","No","64","756","4366","325","77.584701538","33","58031","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=58031&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"65","Cheap Trick","Cheap Trick","us","1977","No","No","65","769","4446","317","75.308868408","108","9121","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=9121&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"66","American Stars 'N Bars","Neil Young & Crazy Horse","ca","1977","No","No","66","772","4456","316","74.140136719","202","3281","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3281&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"67","Hard Again","Muddy Waters","us","1977","No","No","67","782","4543","307","78.01676178","120","175","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=175&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"68","Taken By Force","Scorpions","de","1977","No","No","68","809","4676","296","76.42565155","91","23261","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=23261&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"69","Street Survivors","Lynyrd Skynyrd","us","1977","No","No","69","815","4710","294","74.009552002","113","3657","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3657&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"70","Ocean","Eloy","de","1977","No","No","70","823","4770","289","78.409210205","72","21832","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=21832&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"71","Star Wars","John Williams & London Symphony Orchestra","uk","1977","No","No","71","825","4776","289","78.11026001","83","4316","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4316&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"72","CSN","Crosby, Stills & Nash","un","1977","No","No","72","830","4788","288","73.520576477","95","19525","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=19525&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"73","Quark, Strangeness And Charm","Hawkwind","uk","1977","No","No","73","832","4793","287","75.168830872","56","14663","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14663&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"74","Hope","Klaatu","ca","1977","No","No","74","835","4813","285","72.676376343","40","10110","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=10110&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"75","Decade","Neil Young","ca","1977","Yes","No","75","839","4829","284","84.835754395","263","2894","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2894&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"76","This Is The Modern World","The Jam","uk","1977","No","No","76","854","4966","274","70.273841858","123","1919","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1919&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"77","Motörhead","Motörhead","uk","1977","No","No","77","871","5060","268","73.805541992","125","1546","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1546&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"78","L.A.M.F.","Johnny Thunders & The Heartbreakers","us","1977","No","No","78","873","5074","267","76.168518066","70","7819","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7819&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"79","Ha! Ha! Ha!","Ultravox","uk","1977","No","No","79","877","5109","265","74.430427551","68","24131","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=24131&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"80","One World","John Martyn","uk","1977","No","No","80","882","5125","264","74.038314819","73","7388","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7388&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"81","Book Of Dreams","Steve Miller Band","us","1977","No","No","81","890","5178","261","75.280174255","123","2868","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2868&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"82","Bridges","Gil Scott-Heron And Brian Jackson","us","1977","No","No","82","894","5195","260","77.832725525","31","17313","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=17313&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"83","Simple Dreams","Linda Ronstadt","us","1977","No","No","83","912","5324","253","73.210983276","76","19901","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=19901&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"84","Moonflower","Santana","un","1977","No","No","84","916","5351","251","74.19367981","95","2169","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2169&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"85","Spectres","Blue Öyster Cult","us","1977","No","No","85","921","5367","250","74.326019287","107","16976","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=16976&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"86","The Second Annual Report","Throbbing Gristle","uk","1977","No","No","86","942","5490","243","70.632125854","63","8855","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8855&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"87","Love You","The Beach Boys","us","1977","No","No","87","944","5497","242","72.297729492","149","15199","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=15199&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"88","All 'N All","Earth, Wind & Fire","us","1977","No","No","88","964","5665","233","74.341651917","87","10786","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=10786&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"89","Little Queen","Heart","us","1977","No","No","89","965","5674","232","76.087440491","108","2632","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2632&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"90","Elegant Gypsy","Al Di Meola","us","1977","No","No","90","969","5694","232","78.66053009","76","14171","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14171&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"91","Luxury Liner","Emmylou Harris","us","1977","No","No","91","993","5915","222","73.585021973","74","1270","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1270&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"92","Mirage","Klaus Schulze","de","1977","No","No","92","1001","5978","219","76.587753296","62","4956","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4956&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"93","Pure Mania","The Vibrators","uk","1977","No","No","93","1020","6161","211","75.7940979","69","11454","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=11454&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"94","Spiral","Vangelis","gr","1977","No","No","94","1021","6162","211","77.315444946","38","28969","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=28969&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"95","Sleepwalker","The Kinks","uk","1977","No","No","95","1028","6225","208","73.496383667","90","26401","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=26401&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"96","Dancer With Bruised Knees","Kate & Anna McGarrigle","ca","1977","No","No","96","1050","6419","202","75.030097961","29","6804","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6804&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"97","The Quiet Zone/The Pleasure Dome","Van Der Graaf Generator","uk","1977","No","No","97","1059","6512","199","74.67490387","48","29222","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=29222&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"98","Roast Fish Collie Weed & Corn Bread","Lee ""Scratch"" Perry","jm","1977","No","No","98","1083","6670","194","77.598419189","27","25196","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=25196&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"99","Equal Rights","Peter Tosh","jm","1977","No","No","99","1093","6737","192","75.738700867","66","13391","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=13391&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"100","Rough Mix","Pete Townshend & Ronnie Lane","uk","1977","No","No","100","1098","6775","190","73.16934967","44","9884","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=9884&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"101","Deceptive Bends","10cc","uk","1977","No","No","101","1113","6870","187","74.274368286","80","4131","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4131&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"102","East Of The River Nile","Augustus Pablo","jm","1977","No","No","102","1129","7034","182","75.623146057","50","8369","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8369&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"103","In Your Mind","Bryan Ferry","uk","1977","No","No","103","1131","7042","181","73.580917358","36","11628","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=11628&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"104","Terrapin Station","Grateful Dead","us","1977","No","No","104","1132","7043","181","71.793495178","93","3737","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3737&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"105","Peliculas","La Máquina De Hacer Pájaros","ar","1977","No","No","105","1146","7120","178","77.896636963","37","12172","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=12172&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"106","The Geese And The Ghost","Anthony Phillips","uk","1977","No","No","106","1154","7164","177","71.271987915","42","14262","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14262&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"107","Veneno","Veneno","es","1977","No","No","107","1156","7170","177","74.467025757","16","86031","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=86031&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"108","Love Gun","Kiss","us","1977","No","No","108","1182","7391","170","70.987480164","141","7237","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7237&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"109","Cluster & Eno","Cluster & Eno","un","1977","No","No","109","1183","7392","170","74.643920898","59","28743","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=28743&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"110","Dancing In Your Head","Ornette Coleman","us","1977","No","No","110","1203","7574","166","75.293228149","28","42690","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=42690&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
