"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 1947"")","","","","","","","","","","","","","",""
"1","Teddy Wilson - Billie Holiday","Teddy Wilson And His Orchestra Featuring Billie Holiday","us","1947","No","No","1","5","4957","276","74.405807495","13","123561","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123561&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","Billie Holiday","Billie Holiday","us","1947","No","No","2","11","6882","186","73.897460938","16","123555","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123555&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Souvenir Album","Ella Fitzgerald","us","1947","No","No","3","17","8407","145","72.526679993","40","14222","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14222&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","Blues","Lonnie Johnson","us","1947","No","No","4","18","8570","142","72.701797485","9","144019","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=144019&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","Mahler: Symphony No. 5","Bruno Walter / New York Philharmonic","us","1947","No","No","5","29","10330","114","72.725509644","7","137052","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=137052&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","Great Scott!","Hazel Scott","us","1947","No","No","6","39","11834","97","72.566696167","10","102541","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=102541&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Folk Songs Of The Hills","Merle Travis","us","1947","No","No","7","40","12037","95","69.869049072","18","80084","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=80084&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","New Orleans Memories","Jelly Roll Morton","us","1947","No","No","8","53","12992","87","70.453353882","15","92090","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=92090&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","Music Out Of The Moon","Harry Revel","uk","1947","No","No","9","74","16134","68","72.438613892","9","43481","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=43481&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Billie Holiday Vol. 1","Billie Holiday","us","1947","No","No","10","78","16715","65","72.895858765","6","123563","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123563&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","Dizzy Gillespie And His All-Stars","Dizzy Gillespie","us","1947","No","No","11","102","22023","44","72.431427002","7","129153","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=129153&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","Songs Of The Smoky Mountains","Roy Acuff And His Smoky Mountain Boys","us","1947","No","No","12","107","23215","41","69.71799469","3","141110","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=141110&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","Artistry In Rhythm","Stan Kenton And His Orchestra","us","1947","No","No","13","113","24148","38","70.452423096","4","125305","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=125305&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","Songs By Sinatra Volume 1","Frank Sinatra","us","1947","No","No","14","115","24702","37","70.395881653","6","123518","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123518&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","Bob Wills Round Up","Bob Wills & His Texas Playboys","us","1947","No","No","15","122","26445","33","70.9608078","7","72768","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=72768&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","Cowboy Songs And Negro Spirituals","Carl Sandburg","us","1947","No","No","16","126","28174","30","70.111160278","2","150533","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=150533&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"17","La Rue Pigalle","Édith Piaf","fr","1947","No","No","17","136","29330","28","72.952423096","4","209961","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=209961&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"18","Folk Music Of Brazil - Afro-Bahian Religious Songs","Various Artists","un","1947","Yes","No","18","153","32364","23","70.102615356","3","183362","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=183362&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"19","Bix And Tram: A Hot Jazz Classic","Bix Beiderbecke With  Frankie Trumbauer's Orchestra","us","1947","Yes","No","19","166","34503","21","72.595283508","4","164787","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=164787&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"20","Gospel Songs","Sister Rosetta Tharpe","us","1947","No","No","20","172","35676","20","70.809562683","4","161871","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=161871&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"21","Henry V","Sir William Walton / Philharmonia Orchestra Of London / Laurence Olivier","uk","1947","No","No","21","173","35713","20","71.1667099","4","144263","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=144263&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"22","Kentucky Mountain Ballads","Cousin Emmy","us","1947","No","No","22","180","36820","19","70.102615356","3","210832","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=210832&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"23","Eight Shades Of Blue","Woody Herman","us","1947","No","No","23","182","37009","19","70.422264099","5","124291","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=124291&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"24","Louis Armstrong And His Hot Five Vol. 2","Louis Armstrong's Hot 5","us","1947","Yes","No","24","189","38050","18","70.102615356","3","165779","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=165779&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"25","Afro Cuban Music","Miguelito Valdés With Machito's Afro Cubans","cu","1947","No","No","25","192","38607","18","70.487220764","3","171998","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=171998&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"26","Ellington Special","Duke Ellington","us","1947","No","No","26","199","39224","17","71.422264099","5","131716","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=131716&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"27","All Time Hits From The Hills","Eddy Arnold & His Tennessee Plowboys","us","1947","No","No","27","200","39340","17","69.71799469","3","192968","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=192968&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"28","Hot Jazz At Blue Note","Art Hodes' Hot Five","us","1947","No","No","28","201","39491","17","73.179534912","3","148782","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=148782&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"29","Ten Settings Of Lyrics By Li Po","Harry Partch","us","1947","No","No","29","227","45266","13","71.641059875","3","182432","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=182432&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"30","Volume Two","The Ink Spots","us","1947","No","No","30","231","46044","13","71.523849487","4","161868","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=161868&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"31","Gene Krupa And His Orchestra","Gene Krupa And His Orchestra","us","1947","No","No","31","236","46711","13","71.088928223","5","123533","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123533&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
