"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 1959"")","","","","","","","","","","","","","",""
"1","Kind Of Blue","Miles Davis","us","1959","No","No","1","1","38","26735","89.081504822","2180","168","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=168&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","Mingus Ah Um","Charles Mingus","us","1959","No","No","2","2","232","7625","84.445594788","693","1578","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1578&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Time Out","The Dave Brubeck Quartet","us","1959","No","No","3","3","282","6618","84.142150879","694","12507","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=12507&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","The Shape Of Jazz To Come","Ornette Coleman","us","1959","No","No","4","7","458","4061","81.229530334","483","1078","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1078&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","Art Blakey And The Jazz Messengers","Art Blakey & The Jazz Messengers","us","1959","No","No","5","9","528","3518","83.513839722","344","3526","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3526&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","Chuck Berry Is On Top","Chuck Berry","us","1959","No","No","6","10","573","3192","80.118377686","301","3113","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3113&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Moanin' In The Moonlight","Howlin' Wolf","us","1959","Yes","No","7","20","772","2380","79.468322754","282","4032","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4032&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Little Girl Blue","Nina Simone","us","1959","No","No","8","21","923","1976","80.856689453","192","23076","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=23076&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","The Genius Of Ray Charles","Ray Charles","us","1959","No","No","9","26","1175","1539","77.025062561","206","7291","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7291&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Gunfighter Ballads And Trail Songs","Marty Robbins","us","1959","No","No","10","27","1182","1532","76.742652893","187","7292","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7292&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","Chega De Saudade","João Gilberto","br","1959","No","No","11","36","1453","1205","78.814033508","128","14005","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14005&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","N° 4","Jacques Brel","be","1959","No","No","12","40","1769","966","74.959266663","82","22403","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22403&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","What'd I Say","Ray Charles","us","1959","No","No","13","49","1977","852","77.441307068","96","12011","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=12011&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","Porgy And Bess","Miles Davis","us","1959","No","No","14","52","2010","836","78.2081604","181","15436","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=15436&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","Ritchie Valens","Ritchie Valens","us","1959","No","No","15","60","2381","677","74.599243164","76","10448","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=10448&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","Chet","Chet Baker","us","1959","No","No","16","61","2394","673","79.090545654","72","25140","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=25140&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
