"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 1958"")","","","","","","","","","","","","","",""
"1","Lady In Satin","Billie Holiday","us","1958","No","No","1","12","586","3132","79.724433899","353","1657","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1657&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","Somethin' Else","Cannonball Adderley","us","1958","No","No","2","14","622","2955","82.296821594","295","8923","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8923&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Buddy Holly","Buddy Holly","us","1958","No","No","3","19","740","2475","79.020584106","251","6612","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6612&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","Bo Diddley","Bo Diddley","us","1958","No","No","4","28","1200","1506","77.560089111","138","14640","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14640&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","Milestones","Miles Davis","us","1958","No","No","5","29","1209","1500","81.010452271","217","4251","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4251&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","Ascenseur Pour L'échafaud","Miles Davis","us","1958","No","No","6","31","1278","1388","80.522666931","204","2415","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2415&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Frank Sinatra Sings For Only The Lonely","Frank Sinatra","us","1958","No","No","7","34","1345","1326","77.731666565","193","7136","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7136&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Little Richard","Little Richard","us","1958","No","No","8","38","1628","1061","76.450393677","85","20510","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=20510&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","Come Fly With Me","Frank Sinatra","us","1958","No","No","9","41","1802","949","73.850646973","118","19829","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=19829&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Basie","Count Basie And His Orchestra & Neal Hefti","us","1958","No","No","10","43","1837","926","76.473472595","150","2665","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2665&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","The Everly Brothers","The Everly Brothers","us","1958","No","No","11","45","1927","880","74.375862122","84","21850","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=21850&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","Jerry Lee Lewis","Jerry Lee Lewis","us","1958","No","No","12","48","1965","862","72.972824097","89","4562","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4562&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","One Dozen Berrys","Chuck Berry","us","1958","No","No","13","51","2008","837","74.620277405","106","14799","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14799&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","Elvis' Golden Records","Elvis Presley","us","1958","Yes","No","14","65","2540","622","80.405235291","93","12797","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=12797&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","Cool Struttin'","Sonny Clark","us","1958","No","No","15","71","2619","593","78.497573853","60","21870","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=21870&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","Dance Mania","Tito Puente","us","1958","No","No","16","75","2678","580","74.003982544","75","7287","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7287&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"17","Relaxin' With The Miles Davis Quintet","Miles Davis Quintet","us","1958","No","No","17","78","2685","578","80.089248657","118","11565","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=11565&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"18","Songs By Sam Cooke","Sam Cooke & Bumps Blackwell Orchestra","us","1958","No","No","18","80","2767","561","75.484474182","65","22036","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22036&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"19","King Creole","Elvis Presley","us","1958","No","No","19","81","2770","560","74.095275879","90","14209","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14209&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
