"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"29","Boogie Woogie Volume 2","Freddie Slack","us","1948","No","No","29","220","43562","14","72.794906616","3","127966","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=127966&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"30","Piano Music Of Chopin And Liszt","Vladimir Horowitz","ru","1948","No","No","30","230","45774","13","69.738136292","4","208171","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=208171&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"31","Perfume Set To Music","Harry Revel","uk","1948","No","No","31","233","46196","13","70.809562683","4","123907","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123907&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"32","Gene Krupa","Gene Krupa And His Orchestra","us","1948","No","No","32","249","51092","10","72.194496155","2","161069","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=161069&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"33","Piano Rhythms","Count Basie","us","1948","No","No","33","254","52511","10","70.452423096","4","161062","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=161062&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"34","American Folk Songs","Jo Stafford","us","1948","No","No","34","257","53437","9","70.492805481","13","39467","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=39467&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"35","Pianology","George Shearing","uk","1948","No","No","35","267","59630","7","71.641059875","3","193978","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=193978&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"36","Louis Armstrong All Stars With Jack Teagarden","Louis Armstrong All Stars With Jack Teagarden","us","1948","No","No","36","274","62339","6","72.410308838","3","174189","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=174189&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"37","Early American Folk Songs","Bob Atcher","us","1948","No","No","37","282","67480","5","71.256462097","3","160973","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=160973&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"38","A Jazz Masterwork","Sidney Bechet","us","1948","No","No","38","290","85889","3","70.871841431","3","143545","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=143545&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"39","A Robeson Recital Of Popular Favorites","Paul Robeson","us","1948","No","No","39","307","118312","1","71.422264099","5","123695","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123695&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"40","Join The Band","Billy May And His Orchestra","us","1948","No","No","40","319","136668","0","70.871841431","3","207383","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=207383&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"100000","=""Source: ""&HYPERLINK(""https://www.besteveralbums.com"",""BestEverAlbums.com"")","","","","","","","","","","","","","",""
