"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"23","Los Angeles","X (US)","us","1980","No","No","23","159","1034","1769","77.392745972","335","1592","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1592&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"24","Blizzard Of Ozz","Ozzy Osbourne","uk","1980","No","No","24","160","1040","1764","78.045188904","399","2332","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2332&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"25","Dirty Mind","Prince","us","1980","No","No","25","167","1073","1702","77.352081299","400","3578","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3578&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"26","The Game","Queen","uk","1980","No","No","26","170","1078","1696","75.451148987","470","1914","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1914&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"27","Zenyatta Mondatta","The Police","uk","1980","No","No","27","178","1136","1592","75.57875824","498","1993","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1993&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"28","In The Flat Field","Bauhaus","uk","1980","No","No","28","181","1149","1580","77.944389343","264","6136","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6136&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"29","Black Sea","XTC","uk","1980","No","No","29","184","1174","1543","78.491424561","211","20523","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=20523&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"30","Double Fantasy","John Lennon & Yoko Ono","un","1980","No","No","30","192","1218","1489","73.232879639","388","11665","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=11665&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"31","Colossal Youth","Young Marble Giants","uk","1980","No","No","31","197","1237","1453","77.965278625","251","1224","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1224&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"32","Searching For The Young Soul Rebels","Dexys Midnight Runners","uk","1980","No","No","32","203","1268","1405","75.590408325","255","82","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=82&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"33","Never For Ever","Kate Bush","uk","1980","No","No","33","207","1286","1380","78.933906555","343","3641","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3641&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"34","Glass Houses","Billy Joel","us","1980","No","No","34","212","1307","1355","77.03515625","284","2606","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2606&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"35","Uprising","Bob Marley & The Wailers","jm","1980","No","No","35","213","1342","1326","77.13143158","269","8775","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8775&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"36","Underwater Moonlight","The Soft Boys","uk","1980","No","No","36","232","1485","1185","77.813423157","215","5703","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5703&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"37","Crocodiles","Echo & The Bunnymen","uk","1980","No","No","37","272","1741","988","77.34576416","247","1484","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1484&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"38","I Just Can't Stop It","The Beat (UK)","uk","1980","No","No","38","281","1797","957","76.874298096","158","1591","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1591&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"39","Heartattack And Vine","Tom Waits","us","1980","No","No","39","285","1828","931","75.659263611","248","7402","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7402&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"40","Boys Don't Cry","The Cure","uk","1980","Yes","No","40","292","1869","910","78.370140076","300","6137","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6137&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"41","The Turn Of A Friendly Card","The Alan Parsons Project","uk","1980","No","No","41","299","1915","882","76.088371277","187","2965","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2965&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"42","Kings Of The Wild Frontier","Adam And The Ants","uk","1980","No","No","42","320","2071","805","70.876274109","194","325","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=325&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"43","Killing Joke","Killing Joke","uk","1980","No","No","43","329","2139","773","77.578308105","197","7400","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7400&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"44","Kaleidoscope","Siouxsie And The Banshees","uk","1980","No","No","44","334","2157","763","78.278251648","186","6130","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6130&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"45","Jeopardy","The Sound","uk","1980","No","No","45","335","2168","760","77.855155945","136","14053","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14053&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"46","Vienna","Ultravox","uk","1980","No","No","46","355","2282","715","75.073295593","145","6132","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6132&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"47","Wild Planet","The B-52's","us","1980","No","No","47","369","2387","676","75.982048035","151","16871","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=16871&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"48","Super Trouper","ABBA","se","1980","No","No","48","371","2404","671","72.614845276","176","6110","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6110&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"49","Doc At The Radar Station","Captain Beefheart & The Magic Band","us","1980","No","No","49","381","2468","647","75.115287781","135","6956","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6956&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"50","Is This Real?","Wipers","us","1980","No","No","50","399","2562","616","77.315681458","135","6973","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6973&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"51","The Psychedelic Furs","The Psychedelic Furs","uk","1980","No","No","51","402","2570","611","76.897323608","128","3050","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3050&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"52","Songs The Lord Taught Us","The Cramps","us","1980","No","No","52","407","2594","603","73.37953949","163","7399","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7399&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"53","Ambient 2: The Plateaux Of Mirror","Harold Budd & Brian Eno","un","1980","No","No","53","411","2608","599","77.89956665","121","7113","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7113&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"54","Women And Children First","Van Halen","us","1980","No","No","54","420","2712","572","74.123908997","221","7187","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7187&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"55","Telekon","Gary Numan","uk","1980","No","No","55","429","2765","561","73.679321289","80","7697","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7697&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"56","Kilimanjaro","The Teardrop Explodes","uk","1980","No","No","56","443","2868","539","74.81502533","122","7404","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7404&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"57","Empty Glass","Pete Townshend","uk","1980","No","No","57","447","2900","532","74.020629883","146","3998","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3998&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"58","The Blues Brothers: Music From The Soundtrack","The Blues Brothers","us","1980","No","No","58","450","2923","527","75.610916138","133","7925","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7925&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"59","Signing Off","UB40","uk","1980","No","No","59","463","3020","507","72.041824341","115","7403","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7403&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"60","Half-Mute","Tuxedomoon","us","1980","No","No","60","465","3024","506","78.682365417","87","10186","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=10186&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"61","True Colours","Split Enz","nz","1980","No","No","61","474","3100","490","74.334625244","102","1778","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1778&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"62","Diana","Diana Ross","us","1980","No","No","62","479","3130","486","77.349914551","101","8302","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8302&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"63","Flesh + Blood","Roxy Music","uk","1980","No","No","63","486","3198","474","73.771965027","159","2245","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2245&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"64","Freedom Of Choice","Devo","us","1980","No","No","64","487","3202","474","75.965545654","133","13226","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=13226&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"65","Hotter Than July","Stevie Wonder","us","1980","No","No","65","495","3236","469","74.319152832","216","3137","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3137&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"66","Drama","Yes","uk","1980","No","No","66","500","3276","462","74.918464661","162","14964","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14964&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"67","End Of The Century","Ramones","us","1980","No","No","67","505","3317","454","73.289962769","157","9218","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=9218&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"68","The Correct Use Of Soap","Magazine","uk","1980","No","No","68","507","3323","454","75.590957642","87","15186","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=15186&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"69","AutoAmerican","Blondie","us","1980","No","No","69","523","3408","441","74.190444946","147","8291","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8291&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"70","Grotesque (After The Gramme)","The Fall","uk","1980","No","No","70","526","3436","436","75.289070129","117","4283","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4283&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"71","Argybargy","Squeeze","uk","1980","No","No","71","539","3513","425","74.841529846","111","5675","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5675&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"72","Hi Infidelity","REO Speedwagon","us","1980","No","No","72","540","3525","422","71.733917236","108","3661","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3661&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"73","East","Cold Chisel","au","1980","No","No","73","553","3640","402","70.070602417","78","1101","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1101&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"74","More Specials","The Specials","uk","1980","No","No","74","555","3646","401","73.070152283","108","7405","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7405&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"75","Paris","Supertramp","uk","1980","No","Yes","75","559","3676","396","75.55040741","92","5329","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5329&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"76","McCartney II","Paul McCartney","uk","1980","No","No","76","578","3797","382","69.514457703","176","20294","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=20294&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"77","Against The Wind","Bob Seger & The Silver Bullet Band","us","1980","No","No","77","587","3860","375","71.22467804","94","22630","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22630&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"78","Gentlemen Take Polaroids","Japan","uk","1980","No","No","78","598","3976","360","75.357688904","107","6716","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6716&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"79","The Black Album","The Damned","uk","1980","No","No","79","625","4161","345","72.845985413","80","3486","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3486&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"80","Emotional Rescue","The Rolling Stones","uk","1980","No","No","80","644","4296","332","66.0704422","293","4534","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4534&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"81","Jane From Occupied Europe","Swell Maps","uk","1980","No","No","81","657","4385","324","74.065078735","70","3265","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3265&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"82","Lightning To The Nations","Diamond Head","uk","1980","No","No","82","685","4552","306","76.277412415","78","14362","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14362&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"83","Monarchie Und Alltag","Fehlfarben","de","1980","No","No","83","698","4648","299","72.697692871","61","13851","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=13851&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"84","Tangram","Tangerine Dream","de","1980","No","No","84","701","4685","296","75.495643616","73","27202","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=27202&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"85","Absolutely","Madness","uk","1980","No","No","85","732","4877","281","71.959396362","85","8006","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8006&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"86","The Commercial Album","The Residents","us","1980","No","No","86","737","4936","277","73.344482422","95","3120","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3120&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"87","Gyrate","Pylon","us","1980","No","No","87","740","4950","276","75.694999695","43","17280","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=17280&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"88","Bass Culture","Linton Kwesi Johnson","un","1980","No","No","88","755","5067","268","77.472183228","40","24890","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=24890&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"89","Orchestral Manoeuvres In The Dark","Orchestral Manoeuvres In The Dark","uk","1980","No","No","89","767","5143","264","72.547241211","68","19743","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=19743&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"90","Nobody's Heroes","Stiff Little Fingers","uk","1980","No","No","90","771","5161","262","70.510437012","51","12470","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=12470&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"91","The Expanding Universe","Laurie Spiegel","us","1980","No","No","91","813","5356","251","74.603965759","25","84461","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=84461&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"92","Common One","Van Morrison","uk","1980","No","No","92","814","5364","250","74.097473145","96","12014","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=12014&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"93","Alan Vega/Martin Rev","Suicide","us","1980","No","No","93","819","5420","247","77.963317871","70","24634","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=24634&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"94","Chinatown","Thin Lizzy","ie","1980","No","No","94","836","5548","240","74.751861572","68","16298","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=16298&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"95","Hawks & Doves","Neil Young","ca","1980","No","No","95","849","5625","235","68.555023193","141","8598","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8598&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"96","Fourth World, Vol. 1: Possible Musics","Jon Hassell & Brian Eno","un","1980","No","No","96","854","5676","232","75.791114807","42","15381","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=15381&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"97","Metamatic","John Foxx","uk","1980","No","No","97","860","5727","230","75.90549469","53","25441","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=25441&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"98","Xanadu (Soundtrack)","Olivia Newton-John & Electric Light Orchestra","un","1980","No","No","98","862","5733","230","68.975799561","69","11037","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=11037&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"99","Crimes Of Passion","Pat Benatar","us","1980","No","No","99","867","5763","229","71.397918701","117","2736","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2736&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"100","Strong Arm Of The Law","Saxon","uk","1980","No","No","100","871","5790","227","76.39894104","49","15091","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=15091&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"101","Seconds Of Pleasure","Rockpile","uk","1980","No","No","101","872","5791","227","71.890823364","62","8479","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8479&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"102","Hypnotised","The Undertones","uk","1980","No","No","102","873","5795","227","71.512649536","81","7401","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7401&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"103","Organisation","Orchestral Manoeuvres In The Dark","uk","1980","No","No","103","880","5825","225","75.615158081","66","3016","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3016&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"104","New Clear Days","The Vapors","uk","1980","No","No","104","885","5845","224","77.050926208","32","12387","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=12387&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"105","Arc Of A Diver","Steve Winwood","uk","1980","No","No","105","886","5855","224","73.501190186","110","7232","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7232&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"106","Icehouse","Flowers (AU)","au","1980","No","No","106","889","5885","222","73.475280762","46","16731","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=16731&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"107","Ready An' Willing","Whitesnake","uk","1980","No","No","107","902","5955","220","70.697250366","50","22626","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22626&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"108","The Age Of Plastic","The Buggles","uk","1980","No","No","108","914","6060","216","71.715774536","82","17962","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=17962&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"109","Group Sex","Circle Jerks","us","1980","No","No","109","935","6226","208","72.307510376","91","5981","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5981&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"110","The Return Of The Durutti Column","The Durutti Column","uk","1980","No","No","110","945","6277","207","74.863647461","57","16478","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=16478&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
