"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 1971"")","","","","","","","","","","","","","",""
"1","Untitled (Led Zeppelin IV)","Led Zeppelin","uk","1971","No","No","1","4","12","48153","89.739334106","3850","144","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=144&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","Who's Next","The Who","uk","1971","No","No","2","10","40","26011","86.252044678","2447","309","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=309&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Hunky Dory","David Bowie","uk","1971","No","No","3","13","46","23711","87.170791626","2344","73","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=73&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","What's Going On","Marvin Gaye","us","1971","No","No","4","17","54","20579","85.299049377","1852","159","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=159&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","Sticky Fingers","The Rolling Stones","uk","1971","No","No","5","19","58","20166","86.129859924","1835","243","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=243&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","Blue","Joni Mitchell","ca","1971","No","No","6","21","75","18105","84.475257874","1430","132","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=132&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Meddle","Pink Floyd","uk","1971","No","No","7","36","142","11194","84.37297821","1885","2136","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2136&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Tago Mago","Can","de","1971","No","No","8","37","143","11159","83.466911316","1002","1329","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1329&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","L.A. Woman","The Doors","us","1971","No","No","9","47","192","9004","82.867584229","1359","1440","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1440&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Tapestry","Carole King","us","1971","No","No","10","59","239","7493","81.431465149","900","62","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=62&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","Fragile","Yes","uk","1971","No","No","11","60","240","7478","83.645446777","1039","937","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=937&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","Bryter Layter","Nick Drake","uk","1971","No","No","12","71","284","6536","83.529014587","856","353","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=353&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","Aqualung","Jethro Tull","uk","1971","No","No","13","80","316","5923","82.698074341","945","1279","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1279&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","Master Of Reality","Black Sabbath","uk","1971","No","No","14","81","318","5853","83.529388428","982","1306","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1306&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","Imagine","John Lennon","uk","1971","No","No","15","86","338","5524","81.014633179","1112","129","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=129&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","Ram","Paul & Linda McCartney","un","1971","No","No","16","87","347","5373","81.991668701","709","2370","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2370&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"17","Electric Warrior","T. Rex","uk","1971","No","No","17","92","358","5224","82.447692871","797","1171","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1171&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"18","There's A Riot Goin' On","Sly & The Family Stone","us","1971","No","No","18","100","403","4661","81.167892456","657","254","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=254&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"19","Maggot Brain","Funkadelic","us","1971","No","No","19","101","405","4650","82.11164856","669","1170","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1170&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"20","At Fillmore East","The Allman Brothers Band","us","1971","No","Yes","20","102","408","4607","81.726295471","698","7","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"21","Songs Of Love And Hate","Leonard Cohen","ca","1971","No","No","21","106","446","4156","82.845901489","597","146","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=146&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"22","The Yes Album","Yes","uk","1971","No","No","22","110","472","3917","81.932884216","666","2431","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2431&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"23","Histoire De Melody Nelson","Serge Gainsbourg","fr","1971","No","No","23","125","531","3503","81.520362854","445","2955","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2955&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"24","Pearl","Janis Joplin","us","1971","No","No","24","145","614","2994","80.25994873","539","121","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=121&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"25","Nursery Cryme","Genesis","uk","1971","No","No","25","154","642","2866","80.974777222","550","2007","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2007&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"26","Surf's Up","The Beach Boys","us","1971","No","No","26","183","828","2211","78.943954468","513","19","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=19&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"27","In The Land Of Grey And Pink","Caravan","uk","1971","No","No","27","189","879","2082","80.874656677","305","2997","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2997&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"28","Madman Across The Water","Elton John","uk","1971","No","No","28","210","967","1901","78.124740601","420","2163","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2163&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"29","Construção","Chico Buarque","br","1971","No","No","29","221","1014","1820","81.893615723","190","3601","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3601&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"30","Journey In Satchidananda","Alice Coltrane","us","1971","No","No","30","229","1047","1752","81.355728149","195","2857","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2857&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"31","Every Picture Tells A Story","Rod Stewart","uk","1971","No","No","31","231","1061","1719","77.689239502","372","239","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=239&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"32","First Utterance","Comus","uk","1971","No","No","32","240","1112","1625","79.563285828","186","4787","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4787&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"33","Teaser And The Firecat","Cat Stevens","uk","1971","No","No","33","242","1114","1622","79.329734802","328","2274","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2274&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"34","Pawn Hearts","Van Der Graaf Generator","uk","1971","No","No","34","243","1130","1605","80.004394531","256","2939","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2939&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"35","Faust","Faust","de","1971","No","No","35","246","1148","1584","77.71761322","304","994","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=994&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"36","Jack Johnson","Miles Davis","us","1971","No","No","36","255","1208","1498","82.340301514","253","1325","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1325&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"37","The Inner Mounting Flame","The Mahavishnu Orchestra With John McLaughlin","un","1971","No","No","37","278","1370","1293","79.876419067","269","987","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=987&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"38","Pieces Of A Man","Gil Scott-Heron","us","1971","No","No","38","282","1378","1285","80.888435364","179","18247","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=18247&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"39","Nilsson Schmilsson","Harry Nilsson","us","1971","No","No","39","287","1416","1241","78.056777954","243","5465","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5465&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"40","If I Could Only Remember My Name","David Crosby","us","1971","No","No","40","302","1526","1151","77.627326965","217","2164","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2164&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"41","Tarkus","Emerson, Lake & Palmer","uk","1971","No","No","41","320","1610","1080","76.415763855","294","2345","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2345&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"42","John Prine","John Prine","us","1971","No","No","42","336","1685","1023","78.986755371","211","2604","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2604&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"43","Killer","Alice Cooper","us","1971","No","No","43","340","1703","1013","79.668502808","245","4817","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4817&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"44","Muswell Hillbillies","The Kinks","uk","1971","No","No","44","348","1762","974","78.300872803","264","2296","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2296&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"45","Stormcock","Roy Harper","uk","1971","No","No","45","370","1890","899","79.233650208","122","16778","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=16778&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
