"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 1955"")","","","","","","","","","","","","","",""
"1","In The Wee Small Hours","Frank Sinatra","us","1955","No","No","1","6","385","4825","79.752967834","620","103","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=103&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","Sarah Vaughan","Sarah Vaughan","us","1955","No","No","2","42","1807","945","78.218482971","138","23079","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=23079&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Rock Around The Clock","Bill Haley And His Comets","us","1955","Yes","No","3","53","2092","794","74.171104431","105","4564","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4564&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","Julie Is Her Name","Julie London","us","1955","No","No","4","79","2715","571","76.329826355","87","22096","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22096&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","Ramblin' Man","Hank Williams","us","1955","No","No","5","90","3184","477","75.230026245","62","18018","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=18018&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","Study In Brown","Clifford Brown & Max Roach","us","1955","No","No","6","112","3907","370","78.907455444","63","22152","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22152&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Concert By The Sea","Erroll Garner","us","1955","No","Yes","7","121","4222","338","77.0730896","64","8030","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8030&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Shake, Rattle And Roll","Bill Haley And His Comets","us","1955","Yes","No","8","125","4350","326","72.170097351","40","22223","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22223&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","Dinah Jams","Dinah Washington","us","1955","No","Yes","9","138","4864","282","74.202194214","51","4003","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4003&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Satch Plays Fats","Louis Armstrong","us","1955","No","No","10","154","5430","245","75.017562866","67","2669","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2669&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","Lullabies Of Birdland","Ella Fitzgerald","us","1955","No","No","11","156","5464","244","73.47882843","45","18884","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=18884&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","Blue Moods","Miles Davis","us","1955","No","No","12","194","6712","192","72.97026825","46","50743","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=50743&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","Beethoven: Symphony No. 9","Wilhelm Furtwängler / Bayreuth Festpiele Orchester Und Chor","de","1955","No","No","13","219","7578","165","75.472244263","14","132640","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=132640&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","Les And Mary","Les Paul & Mary Ford","us","1955","No","No","14","231","8124","151","70.693000793","28","36410","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=36410&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","Diz And Getz","Stan Getz & Dizzy Gillespie","us","1955","No","No","15","232","8215","149","75.526679993","40","29404","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=29404&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","Sarah Vaughan In Hi-Fi","Sarah Vaughan","us","1955","Yes","No","16","234","8355","146","74.056900024","31","28287","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=28287&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"17","Lennie Tristano","Lennie Tristano","us","1955","No","No","17","244","8586","141","74.682159424","33","23832","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=23832&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"18","Helen Merrill","Helen Merrill","us","1955","No","No","18","261","9083","132","73.711128235","20","57598","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=57598&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"19","Hamp & Getz","Stan Getz / Lionel Hampton","us","1955","No","No","19","274","9666","122","74.521369934","30","20354","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=20354&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"20","Lotte Lenya Singt Kurt Weill","Lotte Lenya","at","1955","No","No","20","278","9766","121","73.388931274","14","43484","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=43484&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"21","Chet Atkins In Three Dimensions","Chet Atkins","us","1955","No","No","21","279","9855","120","69.156852722","24","27049","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=27049&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"22","Tape Recorder Music","Otto Luening / Vladimir Ussachevsky","un","1955","No","No","22","281","9876","120","66.930557251","14","83958","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=83958&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"23","Memorial Album","Johnny Ace","us","1955","Yes","No","23","301","10942","106","71.942520142","19","21909","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=21909&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"24","Krupa And Rich","Gene Krupa & Buddy Rich","us","1955","No","No","24","312","11232","103","73.010421753","22","68910","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=68910&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"25","Thelonious Monk Plays Duke Ellington","Thelonious Monk","us","1955","No","No","25","315","11284","102","75.807434082","35","26724","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=26724&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"26","In The Land Of Hi-Fi","Sarah Vaughan","us","1955","No","No","26","317","11413","101","73.370353699","26","48337","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=48337&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"27","The Musings Of Miles","Miles Davis","us","1955","No","No","27","387","14235","79","73.797607422","18","99658","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=99658&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
