"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 1943"")","","","","","","","","","","","","","",""
"1","Songs By Lead Belly: Accompanied By Sonny Terry","Lead Belly","us","1943","No","No","1","28","10302","114","69.816696167","10","123662","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123662&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","Chicago Jazz Classics","Benny Goodman And His Boys","us","1943","No","No","2","58","13994","80","68.422264099","5","168462","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=168462&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Songs Of Free Men","Paul Robeson","us","1943","No","No","3","73","15738","70","69.825408936","11","123693","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123693&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","Oklahoma!","The Original Broadway Cast","un","1943","No","No","4","81","17518","61","70.777801514","11","32382","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=32382&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","The Quintet Of The Hot Club Of France - Volume 2","The Quintet Of The Hot Club Of France","fr","1943","No","No","5","100","21647","45","73.755592346","5","124437","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=124437&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","Four Star Favorites","Artie Shaw","us","1943","Yes","No","6","124","26711","32","70.37260437","7","123940","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123940&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Second Souvenir Album","Judy Garland","us","1943","No","No","7","163","34084","22","72.895858765","6","125570","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=125570&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Cab Calloway And His Orchestra","Cab Calloway And His Orchestra","us","1943","No","No","8","165","34201","21","72.794906616","3","171120","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=171120&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","Six Songs By Kurt Weill","Lotte Lenya","at","1943","No","No","9","177","36009","20","73.179534912","3","206766","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=206766&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","A Duke Ellington Panorama","Duke Ellington","us","1943","No","No","10","190","38319","18","71.641059875","3","131139","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=131139&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","Boswell Sisters","Boswell Sisters","us","1943","No","No","11","212","42342","15","71.641059875","3","125575","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=125575&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","Musical Orchids","Dinah Shore","us","1943","No","No","12","214","42512","15","72.755592346","5","125468","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=125468&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","Ellingtonia Volume 1","Duke Ellington And His Orchestra","us","1943","No","No","13","219","43449","14","71.256462097","3","172376","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=172376&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","A Connecticut Yankee","1943 Broadway Revival Cast","us","1943","No","No","14","246","50796","10","65.708381653","6","151942","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=151942&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","For Whom The Bell Tolls","Victor Young And His Concert Orchestra","us","1943","No","No","15","250","51462","10","70.102615356","3","188822","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=188822&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","Souvenir Album","Hildegarde","us","1943","No","No","16","269","61657","7","71.641059875","3","170300","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=170300&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"17","A Collection Of Early Recordings Volume 1","Bing Crosby","us","1943","Yes","No","17","277","62927","6","71.1667099","4","172377","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=172377&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"18","Beethoven: Trio No. 7, In B Flat Major, Op. 97 (Archduke)","Arthur Rubinstein / Jascha Heifetz / Emanuel Feuermann","un","1943","No","No","18","289","85489","3","71.030357361","1","206768","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=206768&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"19","Encores","Frankie Carle","us","1943","No","No","19","297","94417","3","70.487220764","3","125970","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=125970&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"20","Film Favorites","David Rose And His Orchestra","us","1943","No","No","20","302","109573","2","70.871841431","3","181814","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=181814&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"21","Puccini: La Boheme Act IV","Sir Thomas Beecham / The London Philharmonic Orchestra","uk","1943","No","No","21","309","120416","1","71.484901428","1","221272","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=221272&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"22","Bizet: Carmen - Suite","Sir Thomas Beecham / The London Philharmonic Orchestra","uk","1943","No","No","22","315","132072","0","71.030357361","1","205517","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=205517&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"100000","=""Source: ""&HYPERLINK(""https://www.besteveralbums.com"",""BestEverAlbums.com"")","","","","","","","","","","","","","",""
