"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"35","Gems","Erroll Garner","us","1951","No","No","35","869","30715","25","70.066696167","10","95572","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95572&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"36","Folk Music Of Rumania","Various Artists","un","1951","Yes","No","36","881","30887","25","69.755592346","5","92310","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=92310&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"37","Pal Joey","The 1951 Studio Cast","us","1951","No","No","37","888","31094","25","68.755592346","5","133679","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=133679&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"38","Quo Vadis","Miklós Rózsa","hu","1951","No","No","38","952","33552","22","71.958358765","6","95578","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95578&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"39","Boogie Woogie Classics","Albert Ammons","us","1951","No","No","39","959","33720","22","71.422264099","5","146491","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=146491&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"40","Galloping Fingers","Ethel Smith","us","1951","No","No","40","976","34280","21","69.71799469","3","160662","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=160662&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"41","Specials","Anita O'Day","us","1951","No","No","41","998","34918","21","70.395881653","6","125779","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=125779&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"42","Steve Allen At The Piano","Steve Allen","us","1951","No","No","42","1006","35048","21","66.730171204","11","49165","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=49165&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"43","The Piano Music Of Henry Cowell","Henry Cowell","us","1951","No","No","43","1032","36070","20","71.566696167","10","120882","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=120882&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"44","Tenor Sax Favorites","Zoot Sims","us","1951","No","No","44","1040","36502","19","70.708374023","6","140471","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140471&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"45","Touch Of Genius!","The George Shearing Quintet","uk","1951","No","No","45","1046","36672","19","71.645874023","6","95579","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95579&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"46","Historically Speaking","Gerry Mulligan","us","1951","No","No","46","1067","37366","19","70.316696167","10","49161","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=49161&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"47","American Indians Of The Southwest","Various Artists","un","1951","Yes","No","47","1102","38533","18","73.027824402","2","86801","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=86801&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"48","Korla Pandit's Musical Gems","Korla Pandit","us","1951","No","No","48","1130","39537","17","70.111160278","2","160663","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=160663&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"49","Breaking It Up!","Louis Prima & Keely Smith","us","1951","No","No","49","1134","39631","17","72.595283508","4","195368","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=195368&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"50","Max Roach","Max Roach","us","1951","No","No","50","1145","40167","17","70.62966156","8","95582","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95582&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"51","One For My Baby","Frankie Laine","us","1951","No","No","51","1150","40367","17","68.01965332","7","49155","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=49155&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"52","Navajo Singer","Ed Lee Natay","us","1951","No","No","52","1154","40436","16","71.777824402","2","142092","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=142092&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"53","Benny Goodman Combos","Benny Goodman","us","1951","No","No","53","1155","40449","16","70.37260437","7","117751","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=117751&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"54","Old Harp Singing","The Old Harp Singers Of Eastern Tennessee","us","1951","No","No","54","1170","40942","16","72.794906616","3","90643","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=90643&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"55","Battle Of The Saxes","Illinois Jacquet And Lester Young","us","1951","No","No","55","1206","42081","15","69.380996704","4","140472","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140472&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"56","Cantorials","David Kusevitsky","by","1951","No","No","56","1215","42339","15","71.020858765","6","43488","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=43488&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"57","Lee Konitz Quintet / Lennie Tristano Quintet","Lee Konitz Quintet / Lennie Tristano Quintet","us","1951","No","No","57","1221","42521","15","70.088928223","5","140470","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140470&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"58","Bud Powell Trio","Bud Powell Trio","us","1951","Yes","No","58","1229","42839","15","73.755592346","5","107996","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=107996&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"59","Mel Torme Sings","Mel Tormé","us","1951","No","No","59","1234","43218","15","70.37260437","7","95576","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95576&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"60","Souvenir Album","The Mills Brothers","us","1951","No","No","60","1287","44811","14","72.270881653","6","95575","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95575&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"61","Jazz Band Ball","James P.  Johnson","us","1951","No","No","61","1304","45377","13","70.083358765","6","95583","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95583&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"62","Sentimental Me","The Ames Brothers","us","1951","No","No","62","1314","45651","13","71.755592346","5","140993","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140993&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"63","The Unquiet Grave","Andrew Rowan Summers","us","1951","No","No","63","1333","46555","13","70.095283508","4","140580","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140580&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"64","Highlights In Modern Jazz","Stan Getz & Wardell Gray","us","1951","No","No","64","1351","47285","12","70.487220764","3","140469","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=140469&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"65","Sea Shanties And Loggers' Songs","Sam Eskin","us","1951","No","No","65","1396","48590","12","71.1667099","4","142091","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=142091&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"66","Music Of The Ukraine","Various Artists","un","1951","No","No","66","1415","49478","11","71.484901428","1","111137","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=111137&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"67","Mr. Saxophone","Sonny Stitt","us","1951","No","No","67","1443","50986","10","69.380996704","4","159334","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=159334&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"68","Art Tatum Encores","Art Tatum","us","1951","No","No","68","1453","51402","10","71.256462097","3","160666","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=160666&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"69","The Sleeping Princess & Caucasian Sketches","Roger Désormière","fr","1951","No","No","69","1456","51558","10","70.088928223","5","87887","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=87887&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"70","Kodály: Harry Janos Suite / Galanta Dances","Georg Solti / The Bavarian State Orchestra; Victor De Sabata / Berliner Philharmoniker","un","1951","No","No","70","1461","51834","10","70.871841431","3","125724","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=125724&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"71","Show Boat (Original Motion Picture Soundtrack)","Various Artists","un","1951","No","No","71","1485","52936","10","69.518554688","8","95574","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95574&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"72","A Streetcar Named Desire","Alex North & Ray Heindorf","us","1951","No","No","72","1502","53635","9","73.444496155","2","207023","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=207023&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"73","Modern Jazz Trombones, Volume Two","Bennie Green & J.J. Johnson With Sonny Stitt ‎","us","1951","No","No","73","1515","54086","9","71.484901428","1","159340","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=159340&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"74","Religious Music Of The Falashas (Jews Of Ethiopia)","Various Artists","un","1951","Yes","No","74","1516","54094","9","70.527824402","2","137421","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=137421&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"75","Swingin' With Zoot Sims","Zoot Sims","us","1951","No","No","75","1529","54588","9","73.444496155","2","159339","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=159339&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"76","Bechet Souvenirs","Sidney Bechet","us","1951","No","No","76","1551","55435","9","71.422264099","5","138623","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=138623&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"77","Over The Rainbow - A Panorama Of Color","Les Brown","us","1951","No","No","77","1555","55656","8","71.1667099","4","95570","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95570&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"78","Plays For Fletcher Henderson","The Benny Goodman Trio","us","1951","No","No","78","1558","55846","8","71.361160278","2","159405","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=159405&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"79","Beethoven: Symphony No. 7","Wilhelm Furtwängler / Vienna Philharmonic Orchestra","at","1951","No","No","79","1567","56091","8","72.952423096","4","138481","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=138481&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"80","Chansons Américaines","Joséphine Baker","fr","1951","No","No","80","1572","56256","8","70.088928223","5","95568","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95568&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"81","Mr Rhythm Sings","Frankie Laine","us","1951","No","No","81","1579","56655","8","70.088928223","5","49505","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=49505&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"82","Folk Music Of Pakistan","Various Artists","un","1951","No","No","82","1588","57049","8","70.527824402","2","51013","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=51013&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"83","Party Time","Julia Lee","us","1951","No","No","83","1606","57907","8","71.1667099","4","166869","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=166869&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"84","Hits From &quot;La P'tite Lili&quot;","Édith Piaf","fr","1951","No","No","84","1628","58757","7","72.270881653","6","151219","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=151219&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"85","Wagner: Die Meistersinger Von Nürnberg","Herbert Von Karajan / Chor Und Orchester Der Bayreuther Festspiele","de","1951","No","No","85","1634","58950","7","73.088928223","5","128896","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=128896&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"86","Tenderly","Sarah Vaughan","us","1951","No","No","86","1657","60295","7","71.1667099","4","173544","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=173544&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"87","Stan Getz","Stan Getz","us","1951","No","No","87","1662","60505","7","70.527824402","2","160664","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=160664&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"88","Volume 1","Django Reinhardt","be","1951","Yes","No","88","1663","60622","7","72.025688171","3","144595","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=144595&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"89","Sarah Vaughan Sings","Sarah Vaughan","us","1951","No","No","89","1706","62742","6","69.023849487","4","173543","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=173543&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"90","Chinese Classic - Instrumental Music","The Chinese Cultural Theatre Group","cn","1951","No","No","90","1734","64355","6","70.111160278","2","144592","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=144592&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"91","After Hours With Joe Bushkin","Joe Bushkin","us","1951","No","No","91","1761","65921","6","72.194496155","2","152122","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=152122&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"92","Jimmie Rodgers Songs","Ernest Tubb","us","1951","No","No","92","1775","66787","5","70.095283508","4","95569","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95569&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"93","Lester Young Collates","Lester Young","us","1951","No","No","93","1785","67225","5","69.738136292","4","144593","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=144593&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"94","Alban Berg: Wozzeck","Dimitri Mitropoulos / New York Philharmonic","us","1951","No","No","94","1800","68057","5","70.527824402","2","183417","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=183417&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"95","Fela Sowande: African Suite","Trevor Harvey / The New Symphony Orchestra","uk","1951","No","No","95","1833","69996","5","71.361160278","2","183369","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=183369&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"96","Echoes Of New Orleans","George Lewis And His New Orleans Stompers","us","1951","No","No","96","1861","73304","4","70.527824402","2","144591","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=144591&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"97","Folk & Classical Music Of Korea","Various Artists","un","1951","No","No","97","1867","73925","4","70.111160278","2","147801","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=147801&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"98","Schubert: Symphony No. 9 / Haydn: Symphony No. 88","Wilhelm Furtwängler / Berliner Philharmoniker","de","1951","No","No","98","1869","73956","4","74.738136292","4","147375","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=147375&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"99","Fingers On Fire","Arthur Smith And His Cracker Jacks","us","1951","No","No","99","1921","78442","4","69.71799469","3","170011","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=170011&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"100","Stomps Rags And Blues","James P.  Johnson","us","1951","No","No","100","1950","81595","4","69.333374023","3","170292","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=170292&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"101","Tenor Sax Solos","Lester Young","us","1951","No","No","101","2014","85889","3","70.527824402","2","164181","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=164181&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"102","Battle Of The Saxes","Gene Ammons & Sonny Stitt","us","1951","No","No","102","2046","88455","3","70.111160278","2","159332","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=159332&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"103","Enjoy Yourself","Guy Lombardo And His Royal Canadians","us","1951","No","No","103","2067","89878","3","70.871841431","3","174071","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=174071&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"104","A Place In The Sun","Franz Waxman","de","1951","No","No","104","2087","91304","3","70.809562683","4","95573","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95573&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"105","Red Norvo's Fabulous Jam Session","Red Norvo","us","1951","No","No","105","2088","91431","3","71.484901428","1","169633","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=169633&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
