"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 2006"")","","","","","","","","","","","","","",""
"1","Whatever People Say I Am, That's What I'm Not","Arctic Monkeys","uk","2006","No","No","1","7","63","19924","83.115432739","2286","1617","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1617&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","Ys","Joanna Newsom","us","2006","No","No","2","29","178","9517","82.351776123","815","2694","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2694&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Back To Black","Amy Winehouse","uk","2006","No","No","3","37","215","8235","79.354537964","1052","1843","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1843&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","Black Holes And Revelations","Muse","uk","2006","No","No","4","42","268","6894","77.928260803","1414","1448","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1448&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","The Black Parade","My Chemical Romance","us","2006","No","No","5","50","326","5687","74.029083252","762","1422","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1422&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","The Devil And God Are Raging Inside Me","Brand New","us","2006","No","No","6","63","383","4845","81.41633606","554","2049","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2049&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Donuts","J Dilla","us","2006","No","No","7","64","392","4744","81.378112793","487","11342","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=11342&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Stadium Arcadium","Red Hot Chili Peppers","us","2006","No","No","8","93","570","3217","73.301429749","905","1456","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1456&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","10,000 Days","Tool","us","2006","No","No","9","98","605","3050","78.652015686","630","1729","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1729&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Sam's Town","The Killers (US)","us","2006","No","No","10","101","631","2911","74.271820068","792","2227","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2227&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","Silent Shout","The Knife","se","2006","No","No","11","110","704","2633","79.557029724","411","2305","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2305&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","The Crane Wife","The Decemberists","us","2006","No","No","12","113","718","2554","78.356369019","411","2123","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2123&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","The Eraser","Thom Yorke","uk","2006","No","No","13","123","774","2374","76.857780457","698","1637","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1637&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","Return To Cookie Mountain","TV On The Radio","us","2006","No","No","14","152","971","1888","77.84841156","439","1344","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1344&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","Continuum","John Mayer","us","2006","No","No","15","153","978","1878","73.092414856","347","2600","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2600&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","The Life Pursuit","Belle And Sebastian","uk","2006","No","No","16","186","1166","1554","79.148948669","307","1281","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1281&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"17","Yellow House","Grizzly Bear","us","2006","No","No","17","208","1309","1355","77.693572998","312","4735","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4735&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"18","The Trials Of Van Occupanther","Midlake","us","2006","No","No","18","231","1429","1228","77.253768921","170","9941","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=9941&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"19","Modern Times","Bob Dylan","us","2006","No","No","19","255","1591","1091","75.4426651","394","6267","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6267&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"20","Under The Iron Sea","Keane","uk","2006","No","No","20","260","1618","1071","70.230445862","214","3416","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3416&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"21","Everything All The Time","Band Of Horses","us","2006","No","No","21","267","1657","1043","76.076911926","270","6391","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6391&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"22","At War With The Mystics","The Flaming Lips","us","2006","No","No","22","268","1667","1037","75.080474854","319","7259","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7259&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"23","Boys And Girls In America","The Hold Steady","us","2006","No","No","23","291","1787","959","76.394630432","148","8034","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8034&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"24","Begin To Hope","Regina Spektor","us","2006","No","No","24","294","1804","949","77.504959106","229","2292","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2292&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"25","Hell Hath No Fury","Clipse","us","2006","No","No","25","295","1812","946","79.629989624","152","12276","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=12276&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"26","FutureSex/LoveSounds","Justin Timberlake","us","2006","No","No","26","296","1815","944","71.940933228","299","2480","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2480&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"27","Harmony In Ultraviolet","Tim Hecker","ca","2006","No","No","27","299","1826","933","75.721847534","147","11030","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=11030&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"28","Broken Boy Soldiers","The Raconteurs","us","2006","No","No","28","300","1829","931","75.121803284","292","3553","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3553&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"29","The Drift","Scott Walker","un","2006","No","No","29","311","1871","910","77.684944153","150","7207","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7207&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"30","Let's Get Out Of This Country","Camera Obscura (UK)","uk","2006","No","No","30","314","1884","903","79.557868958","159","5767","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5767&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"31","Eyes Open","Snow Patrol","uk","2006","No","No","31","316","1896","896","68.749763489","305","2157","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2157&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"32","Blood Mountain","Mastodon","us","2006","No","No","32","321","1920","881","78.800712585","214","1928","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1928&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"33","Gulag Orkestar","Beirut","us","2006","No","No","33","330","1963","863","77.070503235","195","2253","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2253&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"34","Fishscale","Ghostface Killah","us","2006","No","No","34","334","2000","843","77.293678284","158","1065","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1065&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"35","Fox Confessor Brings The Flood","Neko Case","us","2006","No","No","35","337","2021","829","78.705413818","136","2252","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2252&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"36","Lupe Fiasco's Food & Liquor","Lupe Fiasco","us","2006","No","No","36","344","2047","818","76.354873657","173","3677","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3677&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"37","A Piece Of Strange","CunninLynguists","us","2006","No","No","37","351","2123","780","81.067962646","67","16339","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=16339&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"38","Destroyer's Rubies","Destroyer","ca","2006","No","No","38","358","2154","764","79.813926697","150","6583","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6583&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"39","Orphans: Brawlers, Bawlers & Bastards","Tom Waits","us","2006","No","No","39","367","2214","738","77.947021484","140","7660","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7660&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"40","Show Your Bones","Yeah Yeah Yeahs","us","2006","No","No","40","393","2340","691","75.33392334","250","2763","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2763&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"41","Inside In/Inside Out","The Kooks","uk","2006","No","No","41","399","2356","686","71.430778503","203","5307","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5307&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"42","St. Elsewhere","Gnarls Barkley","us","2006","No","No","42","401","2364","683","73.554481506","264","2615","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2615&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"43","The Greatest","Cat Power","us","2006","No","No","43","408","2414","667","75.427146912","185","9039","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=9039&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"44","The Dance Of The Moon And The Sun","Natural Snow Buildings","fr","2006","No","No","44","410","2436","658","77.991149902","86","19604","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=19604&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"45","Carnavas","Silversun Pickups","us","2006","No","No","45","419","2501","634","76.809623718","177","7228","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=7228&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"46","The Information","Beck","us","2006","No","No","46","442","2603","601","74.44947052","227","2551","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2551&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"47","You In Reverse","Built To Spill","us","2006","No","No","47","445","2616","596","77.02192688","136","5055","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5055&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"48","Costello Music","The Fratellis","uk","2006","No","No","48","446","2623","594","71.874549866","202","2392","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2392&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"49","The Warning","Hot Chip","uk","2006","No","No","49","448","2633","590","75.473114014","153","4987","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4987&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"50","Mr Beast","Mogwai","uk","2006","No","No","50","452","2641","588","76.944763184","171","3126","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3126&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"51","Game Theory","The Roots","us","2006","No","No","51","470","2758","563","79.289520264","110","5562","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5562&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"52","Love","The Beatles","uk","2006","No","No","52","490","2864","540","79.218925476","357","6353","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6353&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
