"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 1991"")","","","","","","","","","","","","","",""
"1","Nevermind","Nirvana (US)","us","1991","No","No","1","2","15","44448","86.640403748","4172","187","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=187&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","Loveless","My Bloody Valentine","un","1991","No","No","2","4","21","36502","86.364295959","2365","176","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=176&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Ten","Pearl Jam","us","1991","No","No","3","6","49","21582","82.534446716","2247","198","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=198&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","Spiderland","Slint","us","1991","No","No","4","18","93","14716","83.799133301","1208","263","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=263&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","Achtung Baby","U2","ie","1991","No","No","5","20","112","13498","80.539787292","1758","293","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=293&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","The Low End Theory","A Tribe Called Quest","us","1991","No","No","6","30","141","11270","84.817817688","1084","2729","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2729&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Laughing Stock","Talk Talk","uk","1991","No","No","7","34","165","9937","83.661659241","840","2302","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2302&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Blood Sugar Sex Magik","Red Hot Chili Peppers","us","1991","No","No","8","40","191","9036","79.00907135","1687","233","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=233&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","Metallica","Metallica","us","1991","No","No","9","46","232","7657","78.209434509","1481","1415","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1415&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Blue Lines","Massive Attack","uk","1991","No","No","10","61","323","5736","80.193916321","862","162","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=162&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","Screamadelica","Primal Scream","uk","1991","No","No","11","64","329","5656","79.608810425","889","213","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=213&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","Out Of Time","R.E.M.","us","1991","No","No","12","83","454","4101","77.528709412","1008","338","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=338&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","Badmotorfinger","Soundgarden","us","1991","No","No","13","112","658","2783","78.553504944","573","1307","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1307&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","Trompe Le Monde","Pixies","us","1991","No","No","14","135","762","2408","78.062149048","599","1216","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1216&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","Use Your Illusion II","Guns N' Roses","us","1991","No","No","15","146","794","2308","74.071548462","646","3256","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3256&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","Temple Of The Dog","Temple Of The Dog","us","1991","No","No","16","167","862","2121","77.981750488","375","1867","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1867&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"17","Dangerous","Michael Jackson","us","1991","No","No","17","173","905","2029","69.981063843","460","1755","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1755&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
