"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 2013"")","","","","","","","","","","","","","",""
"1","Modern Vampires Of The City","Vampire Weekend","us","2013","No","No","1","10","125","12608","82.053199768","1331","40623","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=40623&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","AM","Arctic Monkeys","uk","2013","No","No","2","18","190","9094","77.129493713","1479","46565","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=46565&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Random Access Memories","Daft Punk","fr","2013","No","No","3","21","198","8717","79.641044617","1384","40834","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=40834&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","Yeezus","Kanye West","us","2013","No","No","4","22","199","8716","77.983627319","1370","42510","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=42510&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","Reflektor","Arcade Fire","ca","2013","No","No","5","24","212","8298","79.150894165","1533","47833","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=47833&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","...Like Clockwork","Queens Of The Stone Age","us","2013","No","No","6","25","213","8290","82.599769592","1122","40624","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=40624&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Trouble Will Find Me","The National","us","2013","No","No","7","39","302","6196","79.331665039","916","40749","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=40749&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Sunbather","Deafheaven","us","2013","No","No","8","66","485","3773","78.590187073","557","41744","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=41744&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","m b v","My Bloody Valentine","un","2013","No","No","9","79","569","3234","78.231567383","714","36356","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=36356&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Pure Heroine","Lorde","nz","2013","No","No","10","91","626","2924","75.33241272","559","47899","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=47899&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","Push The Sky Away","Nick Cave & The Bad Seeds","au","2013","No","No","11","103","688","2671","78.278900146","435","36536","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=36536&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","Acid Rap","Chance The Rapper","us","2013","No","No","12","116","766","2399","77.766548157","494","40461","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=40461&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","Loud City Song","Julia Holter","us","2013","No","No","13","128","882","2075","77.695747375","334","45141","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=45141&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","We Are The 21st Century Ambassadors Of Peace And Magic","Foxygen","us","2013","No","No","14","129","886","2069","76.206115723","515","35450","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=35450&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","The Raven That Refused To Sing (And Other Stories)","Steven Wilson","uk","2013","No","No","15","132","889","2064","78.746162415","344","35751","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=35751&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","The Next Day","David Bowie","uk","2013","No","No","16","135","906","2022","76.989212036","730","37508","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=37508&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"17","Amok","Atoms For Peace","un","2013","No","No","17","143","977","1878","74.91368103","567","37028","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=37028&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"18","Psychic","Darkside","un","2013","No","No","18","152","1043","1761","77.312461853","323","48157","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=48157&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"19","Melophobia","Cage The Elephant","us","2013","No","No","19","163","1108","1628","77.421562195","301","48126","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=48126&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
