"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"23","Las Últimas Composiciones De Violeta Parra","Violeta Parra","cl","1966","No","No","23","175","1850","918","79.196258545","83","13429","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=13429&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"24","Yardbirds (Roger The Engineer)","The Yardbirds","uk","1966","No","No","24","180","1879","906","76.922645569","223","5567","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5567&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"25","Ces Gens-Là","Jacques Brel","be","1966","No","No","25","216","2393","673","78.043022156","61","40201","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=40201&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"26","Meditations","John Coltrane","us","1966","No","No","26","252","2790","555","79.123542786","121","18196","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=18196&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"27","Unit Structures","Cecil Taylor","us","1966","No","No","27","257","2847","542","76.090003967","126","1021","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1021&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"28","Os Afro-Sambas De Baden E Vinícius","Baden Powell & Vinícius de Moraes","br","1966","No","No","28","270","3047","501","80.013404846","69","33310","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=33310&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"29","Astigmatic","Komeda Quintet","pl","1966","No","No","29","273","3082","494","78.375572205","95","4762","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4762&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"30","The Otis Redding Dictionary Of Soul - Complete & Unbelievable","Otis Redding","us","1966","No","No","30","277","3119","487","78.169517517","126","21400","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=21400&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"31","Love","Love","us","1966","No","No","31","300","3441","434","76.195487976","156","5415","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5415&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"32","Fred Neil","Fred Neil","us","1966","No","No","32","318","3615","406","75.127037048","77","6712","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6712&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"33","The Monkees","The Monkees","us","1966","No","No","33","321","3636","402","73.645965576","100","25943","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=25943&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"34","Chico Buarque De Hollanda Vol. 1","Chico Buarque","br","1966","No","No","34","327","3790","382","77.184265137","50","44068","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=44068&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"35","Tim Buckley","Tim Buckley","us","1966","No","No","35","332","3908","370","73.314537048","112","18376","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=18376&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"36","The Seeds","The Seeds (1960s)","us","1966","No","No","36","337","3966","362","74.902755737","83","19032","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=19032&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"37","The Magic City","Sun Ra And His Solar Arkestra","us","1966","No","No","37","347","4123","348","78.000808716","63","4078","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=4078&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"38","Boom","The Sonics","us","1966","No","No","38","351","4199","341","74.216567993","78","10482","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=10482&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"39","The Exciting Wilson Pickett","Wilson Pickett","us","1966","No","No","39","375","4586","304","77.306510925","75","32397","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=32397&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"40","East-West","The Paul Butterfield Blues Band","us","1966","No","No","40","378","4645","299","75.710601807","90","5702","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5702&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"41","Hums Of The Lovin' Spoonful","The Lovin' Spoonful","us","1966","No","No","41","389","4752","290","72.575675964","70","20400","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=20400&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"42","Big Hits (High Tide And Green Grass)","The Rolling Stones","uk","1966","Yes","No","42","405","5049","268","78.406173706","98","33316","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=33316&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"43","Sings","Patty Waters","us","1966","No","No","43","421","5326","252","74.356765747","35","33309","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=33309&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"44","9 - Supplique Pour Etre Enterré A La Plage De Sète","Georges Brassens","fr","1966","No","No","44","433","5520","241","75.809844971","16","45468","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=45468&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"45","Tim Hardin 1","Tim Hardin","us","1966","No","No","45","435","5557","239","74.133216858","58","6920","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6920&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"46","Sinatra At The Sands","Frank Sinatra","us","1966","No","No","46","440","5657","233","74.10093689","52","14138","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=14138&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"47","River Deep - Mountain High","Ike & Tina Turner","us","1966","No","No","47","466","6034","217","72.539916992","79","10400","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=10400&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"48","Small Faces","Small Faces","uk","1966","No","No","48","468","6049","216","75.077659607","68","25945","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=25945&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"49","Unity","Larry Young","us","1966","No","No","49","477","6151","211","74.73184967","42","6707","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6707&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"50","Jack Orion","Bert Jansch","uk","1966","No","No","50","487","6262","207","75.563362122","55","18687","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=18687&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"51","The Soul Album","Otis Redding","us","1966","No","No","51","492","6324","205","75.180381775","80","21405","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=21405&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"52","Search For The New Land","Lee Morgan","us","1966","No","No","52","497","6438","202","76.804580688","46","8234","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8234&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"53","Animalism","The Animals","uk","1966","No","No","53","504","6516","199","75.408599854","66","11905","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=11905&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"54","It Serves You Right To Suffer","John Lee Hooker","us","1966","No","No","54","524","6743","191","75.018180847","48","17318","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=17318&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"55","The Mamas And The Papas","The Mamas And The Papas","us","1966","No","No","55","539","7083","179","69.788711548","56","25135","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=25135&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"56","Yesterday And Today","The Beatles","uk","1966","Yes","No","56","543","7148","177","77.50693512","147","8704","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=8704&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"57","A Web Of Sound","The Seeds (1960s)","us","1966","No","No","57","546","7201","176","72.291908264","46","23193","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=23193&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"58","Compulsion!!!!!","Andrew Hill","us","1966","No","No","58","558","7340","172","75.189224243","22","33306","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=33306&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"59","Today!","Mississippi John Hurt","us","1966","No","No","59","561","7378","171","75.425231934","16","62845","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=62845&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"60","Daydream","The Lovin' Spoonful","us","1966","No","No","60","565","7481","168","72.591773987","56","20401","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=20401&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"61","The Supremes A' Go-Go","The Supremes","us","1966","No","No","61","583","7768","160","74.170440674","50","27537","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=27537&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"62","The Fugs Second Album","The Fugs","us","1966","No","No","62","590","7898","157","70.739471436","32","21912","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=21912&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"63","Jefferson Airplane Takes Off","Jefferson Airplane","us","1966","No","No","63","591","7923","156","71.641921997","83","19031","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=19031&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"64","Boots","Nancy Sinatra","us","1966","No","No","64","622","8371","146","74.501167297","38","42693","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=42693&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"65","Southbound","Doc Watson","us","1966","No","No","65","632","8473","143","73.317245483","28","21247","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=21247&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"66","Sound","Roscoe Mitchell","us","1966","No","No","66","655","8950","134","71.696029663","26","3673","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3673&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"67","(Turn On) The Music Machine","The Music Machine","us","1966","No","No","67","676","9322","128","70.023452759","36","21289","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=21289&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"68","Michel Polnareff","Michel Polnareff","fr","1966","No","No","68","685","9433","126","73.918243408","26","33470","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=33470&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"69","Herb Alpert Presents Sergio Mendes And Brasil '66","Sérgio Mendes","br","1966","No","No","69","687","9441","126","73.488609314","29","22000","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22000&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"70","From Nowhere","The Troggs","uk","1966","No","No","70","694","9523","124","72.42956543","46","21828","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=21828&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"71","This Old Heart Of Mine","The Isley Brothers","us","1966","No","No","71","700","9600","123","74.770629883","29","47053","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=47053&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"72","For Certain Because...","The Hollies","uk","1966","No","No","72","702","9633","123","73.032623291","53","6416","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6416&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"73","The Very Special World Of Lee Hazlewood","Lee Hazlewood","us","1966","No","No","73","714","9788","121","75.84223938","16","85583","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=85583&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"74","Lightfoot!","Gordon Lightfoot","ca","1966","No","No","74","719","9879","119","73.596611023","32","21334","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=21334&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"75","Strangers In The Night","Frank Sinatra","us","1966","No","No","75","726","10038","117","72.804168701","53","18279","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=18279&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"76","I Hear A Symphony","The Supremes","us","1966","No","No","76","765","10466","112","71.119567871","50","3982","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=3982&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"77","New York Eye And Ear Control","Albert Ayler / Don Cherry / John Tchicai / Roswell Rudd / Gary Peacock / Sonny Murray","un","1966","No","No","77","769","10494","112","72.790916443","29","5113","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=5113&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"78","The Remains","The Remains","us","1966","No","No","78","792","10866","107","74.13835907","41","25942","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=25942&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"79","Phil Ochs In Concert","Phil Ochs","us","1966","No","No","79","794","10943","106","71.418197632","26","2627","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2627&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"80","Recorded Live At The Monterey Jazz Festival","John Handy","us","1966","No","Yes","80","800","10981","106","73.089370728","13","67097","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=67097&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"81","Psychotic Reaction","Count Five","us","1966","No","No","81","812","11124","104","73.121116638","40","20648","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=20648&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"82","Sophisticated Beggar","Roy Harper","uk","1966","No","No","82","824","11326","102","71.060493469","25","29964","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=29964&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"83","The Spirit Of '67","Paul Revere And The Raiders","us","1966","No","No","83","827","11389","101","72.458740234","25","70247","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=70247&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"84","Jimmy & Wes: The Dynamic Duo","Jimmy Smith  & Wes Montgomery","us","1966","No","No","84","828","11395","101","76.132896423","13","39416","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=39416&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"85","Jacques Dutronc","Jacques Dutronc","fr","1966","No","No","85","834","11470","101","70.638053894","23","20213","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=20213&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"86","Mode For Joe","Joe Henderson","us","1966","No","No","86","837","11538","100","75.032028198","23","39600","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=39600&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"87","Indestructible","Art Blakey & The Jazz Messengers","us","1966","No","No","87","859","11807","97","76.160377502","34","17288","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=17288&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"88","Up-Tight","Stevie Wonder","us","1966","No","No","88","881","12158","94","71.654945374","42","22241","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22241&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"89","Moods Of Marvin Gaye","Marvin Gaye","us","1966","No","No","89","885","12193","94","74.245704651","35","37553","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=37553&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"90","Morning And Evening Ragas","Ali Akbar Khan","in","1966","No","No","90","915","12631","90","72.547996521","12","58079","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=58079&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"91","Well Respected Kinks","The Kinks","uk","1966","Yes","No","91","917","12710","89","75.836990356","51","6415","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=6415&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"92","Moonlight Sinatra","Frank Sinatra","us","1966","No","No","92","921","12748","89","70.517929077","22","22286","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22286&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"93","Them Again","Them","uk","1966","No","No","93","930","12880","88","70.373420715","33","22046","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22046&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"94","Léo Ferré 1916-19...","Léo Ferré","mc","1966","No","No","94","955","13239","85","72.004302979","3","148895","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=148895&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"95","Time In","The Dave Brubeck Quartet","us","1966","No","No","95","963","13339","85","72.531059265","24","19218","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=19218&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"96","Swinging Doors (And The Bottle Let Me Down)","Merle Haggard & The Strangers","us","1966","No","No","96","964","13341","85","76.557090759","26","16081","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=16081&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"97","Complete Communion","Don Cherry","us","1966","No","No","97","965","13396","84","74.40802002","22","73974","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=73974&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"98","Tristeza On Guitar","Baden Powell","br","1966","No","No","98","973","13530","83","74.79196167","34","44954","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=44954&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"99","Down To Earth","Stevie Wonder","us","1966","No","No","99","980","13724","82","69.612640381","26","40200","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=40200&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"100","Contact High","The Godz (Psychedelic)","us","1966","No","No","100","1005","14369","78","67.887313843","26","20654","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=20654&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"101","College Tour","Patty Waters","us","1966","No","No","101","1013","14533","77","71.184364319","12","44286","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=44286&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"102","Quartet","Marion Brown","us","1966","No","No","102","1017","14606","76","73.391998291","8","80652","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=80652&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"103","A Certain Smile A Certain Sadness","Astrud Gilberto / Walter Wanderley","br","1966","No","No","103","1021","14690","76","71.897674561","9","83036","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=83036&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"104","Wagner: Tristan Und Isolde","Karl Böhm","at","1966","No","No","104","1023","14737","76","71.415740967","19","15385","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=15385&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"105","Psychedelic Lollipop","Blues Magoos","us","1966","No","No","105","1047","15238","73","75.251266479","34","22358","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22358&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"106","Carnegie Hall Concert","Buck Owens & His Buckaroos","us","1966","No","Yes","106","1052","15454","72","71.3956604","24","17043","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=17043&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"107","Animalisms","The Animals","uk","1966","No","No","107","1063","15543","71","73.516822815","23","111907","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=111907&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"108","Animalization","The Animals","uk","1966","No","No","108","1069","15662","70","74.122901917","23","36541","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=36541&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
