"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 1973"")","","","","","","","","","","","","","",""
"1","The Dark Side Of The Moon","Pink Floyd","uk","1973","No","No","1","1","2","78346","92.317970276","5108","203","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=203&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","Houses Of The Holy","Led Zeppelin","uk","1973","No","No","2","30","108","13687","84.979995728","1964","1457","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1457&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Innervisions","Stevie Wonder","us","1973","No","No","3","31","109","13631","85.670860291","1258","269","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=269&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","Selling England By The Pound","Genesis","uk","1973","No","No","4","34","127","12420","83.959938049","1208","935","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=935&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","Quadrophenia","The Who","uk","1973","No","No","5","45","186","9199","83.593009949","1291","316","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=316&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","Goodbye Yellow Brick Road","Elton John","uk","1973","No","No","6","52","214","8259","80.895889282","1094","93","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=93&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Band On The Run","Paul McCartney & Wings","uk","1973","No","No","7","67","276","6691","81.900260925","968","2626","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2626&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Raw Power","Iggy And The Stooges","us","1973","No","No","8","73","289","6473","82.614067078","979","114","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=114&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","Aladdin Sane","David Bowie","uk","1973","No","No","9","78","301","6202","82.551712036","1236","2231","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2231&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Future Days","Can","de","1973","No","No","10","89","350","5315","83.111213684","549","59","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=59&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","(pronounced 'lĕh-'nérd 'skin-'nérd)","Lynyrd Skynyrd","us","1973","No","No","11","103","422","4406","79.985435486","610","2218","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=2218&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","For Your Pleasure","Roxy Music","uk","1973","No","No","12","111","479","3824","80.050392151","618","244","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=244&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","Head Hunters","Herbie Hancock","us","1973","No","No","13","114","485","3771","81.868522644","496","1812","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1812&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","Tubular Bells","Mike Oldfield","uk","1973","No","No","14","117","512","3644","79.824111938","618","1110","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1110&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","Closing Time","Tom Waits","us","1973","No","No","15","124","528","3514","80.71647644","523","1861","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=1861&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
